id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
1115,20,RL,75.0,14587,Pave,NA,3,Lvl,1,Inside,3,Somerst,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1498.0,1498.0,GasA,5,Y,5,1506,0,0,1506,0.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,3.0,2.0,592.0,3.0,3.0,2,0,174,0,0,0,0,0,0,NA,0,8,2008,New,2,0,0
2790,60,RL,90.0,11367,Pave,NA,4,Lvl,1,Corner,3,CollgCr,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,2.0,6.0,932.0,1.0,0.0,133.0,1065.0,GasA,5,Y,5,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,3.0,2.0,586.0,3.0,3.0,2,199,60,0,0,0,0,0,0,NA,0,11,2006,WD ,2,4,4
1631,20,RL,160.0,18160,Grvl,NA,4,Lvl,1,Inside,3,Gilbert,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3.0,3.0,3.0,4.0,550.0,1.0,0.0,752.0,1302.0,GasA,2,Y,5,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1.0,2.0,480.0,3.0,3.0,1,0,108,246,0,0,0,0,3,NA,0,3,2007,WD ,2,43,43
2117,60,RL,81.0,53107,Pave,NA,2,Low,1,Corner,5,ClearCr,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,985.0,1.0,0.0,595.0,1580.0,GasA,5,Y,5,1079,874,0,1953,1.0,0.0,2,1,3,1,4,9,8,2,2,Attchd,3.0,2.0,501.0,3.0,3.0,2,216,231,0,0,0,0,0,0,NA,0,6,2007,WD ,1,15,15
2930,60,RL,74.0,9627,Pave,NA,4,Lvl,1,Inside,5,Mitchel,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,3,3,PConc,4.0,3.0,3.0,2.0,758.0,1.0,0.0,238.0,996.0,GasA,5,Y,5,996,1004,0,2000,0.0,0.0,2,1,3,1,3,9,8,1,3,Attchd,3.0,3.0,650.0,3.0,3.0,2,190,48,0,0,0,0,0,0,NA,0,11,2006,WD ,2,13,12
1192,60,RL,90.0,10800,Pave,NA,4,Lvl,1,Inside,3,NWAmes,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,956.0,3.0,182.0,384.0,1522.0,GasA,3,Y,5,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,8,1,3,Attchd,2.0,2.0,624.0,3.0,3.0,2,38,243,0,0,0,0,0,0,NA,0,6,2008,WD ,2,34,11
1982,50,RM,120.0,9000,Pave,NA,4,Lvl,1,Corner,3,OldTown,1Fam,1.5Fin,5,8,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3.0,2.0,0.0,4.0,130.0,1.0,0.0,550.0,680.0,GasA,5,Y,5,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,8,1,4,Detchd,1.0,2.0,576.0,3.0,3.0,2,116,26,40,0,0,0,0,3,NA,0,6,2007,WD ,2,107,1
123,80,RL,66.0,10600,Pave,Pave,3,Lvl,1,Inside,3,NAmes,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,533.0,533.0,GasA,3,Y,5,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,8,0,0,Attchd,1.0,2.0,480.0,3.0,3.0,2,0,172,0,0,0,0,0,0,NA,0,5,2010,COD,2,46,46
1727,120,RL,48.0,3242,Pave,NA,4,Lvl,1,Inside,3,NridgHt,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,4,3,PConc,4.0,3.0,0.0,6.0,1000.0,1.0,0.0,405.0,1405.0,GasA,5,Y,5,1405,0,0,1405,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2.0,2.0,478.0,3.0,3.0,2,136,36,0,0,0,0,0,0,NA,0,3,2007,WD ,2,4,4
2229,20,RL,81.0,20693,Pave,NA,3,Bnk,1,Corner,3,Crawfor,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,652.0,3,3,CBlock,4.0,3.0,0.0,3.0,434.0,1.0,0.0,1262.0,1696.0,GasA,5,Y,5,1696,0,0,1696,0.0,0.0,2,0,3,1,3,7,8,2,3,Attchd,3.0,2.0,625.0,3.0,3.0,2,0,146,0,0,0,0,0,2,NA,0,2,2007,WD ,2,36,36
275,20,RL,68.0,8842,Pave,NA,4,Lvl,1,Corner,3,Edwards,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2.0,3.0,0.0,1.0,0.0,1.0,0.0,381.0,381.0,GasA,5,Y,5,992,0,0,992,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,319.0,3.0,3.0,2,60,0,56,0,0,0,0,3,NA,0,1,2010,Oth,2,56,56
504,60,RL,66.0,11692,Pave,NA,3,Lvl,1,Inside,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,4,3,PConc,4.0,3.0,0.0,6.0,624.0,1.0,0.0,549.0,1173.0,GasA,5,Y,5,1215,1017,0,2232,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,2.0,2.0,623.0,3.0,3.0,2,173,165,0,0,0,0,0,0,NA,0,10,2009,WD ,2,16,15
1525,70,RL,79.0,11526,Pave,NA,3,Bnk,1,Inside,5,Crawfor,1Fam,2.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5.0,3.0,0.0,1.0,0.0,1.0,0.0,588.0,588.0,GasA,2,Y,5,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,7,1,4,Detchd,3.0,2.0,672.0,3.0,3.0,2,431,0,0,0,0,0,0,0,NA,0,9,2008,WD ,2,86,14
136,90,RL,80.0,11600,Pave,NA,4,Lvl,1,Corner,3,NAmes,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,0.0,3.0,443.0,1.0,0.0,662.0,1105.0,GasA,3,Y,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,Detchd,1.0,2.0,480.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,1,2010,WD ,1,50,50
2001,30,RM,90.0,8100,Pave,Pave,4,Lvl,1,Inside,3,OldTown,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,3.0,338.0,1.0,0.0,1221.0,1559.0,GasA,4,Y,5,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,6,0,0,Detchd,1.0,2.0,812.0,3.0,3.0,2,0,116,230,0,0,0,0,2,NA,0,6,2007,COD,2,59,34
1187,80,RL,66.0,11104,Pave,NA,3,Lvl,1,Inside,3,NWAmes,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,6.0,828.0,1.0,0.0,599.0,1427.0,GasA,4,Y,5,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,0,Attchd,2.0,2.0,516.0,3.0,3.0,2,0,0,0,0,216,0,0,0,NA,0,5,2008,WD ,2,39,39
2887,90,RL,65.0,8385,Pave,NA,4,Lvl,1,Inside,3,Mitchel,Duplex,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1664.0,1664.0,GasA,3,Y,5,1664,0,0,1664,0.0,0.0,2,0,4,2,3,10,8,0,0,2Types,1.0,2.0,616.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,10,2006,WD ,2,28,28
260,20,RL,38.0,15240,Pave,NA,3,Lvl,1,FR2,3,CollgCr,1Fam,1Story,5,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,4,CBlock,4.0,3.0,0.0,6.0,198.0,3.0,688.0,140.0,1026.0,GasA,5,Y,5,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1.0,1.0,308.0,3.0,3.0,2,316,85,0,0,0,0,0,3,NA,0,6,2010,WD ,2,33,6
1224,20,RL,80.0,9600,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,2,2,CBlock,3.0,3.0,0.0,3.0,658.0,1.0,0.0,638.0,1296.0,GasA,3,Y,5,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2.0,2.0,450.0,3.0,3.0,2,0,22,0,0,0,0,0,3,NA,0,2,2008,WD ,2,48,48
779,80,RL,88.0,15312,Pave,NA,4,Lvl,1,Inside,3,Sawyer,1Fam,SLvl,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3.0,3.0,3.0,4.0,588.0,1.0,0.0,550.0,1138.0,GasA,5,Y,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,3,Attchd,2.0,2.0,480.0,3.0,3.0,2,0,0,0,0,140,0,0,3,NA,0,3,2009,COD,2,49,49
1350,30,RM,60.0,6324,Pave,NA,3,Lvl,1,Inside,3,BrkSide,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,2,N,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0,Detchd,1.0,1.0,240.0,2.0,3.0,2,49,0,87,0,0,0,0,0,NA,0,5,2008,WD ,0,81,58
2684,30,RM,50.0,6000,Pave,NA,4,Lvl,1,Inside,3,BrkSide,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,616.0,1.0,0.0,0.0,616.0,GasA,4,Y,5,616,0,0,616,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1.0,1.0,205.0,3.0,3.0,2,0,0,129,0,0,0,0,0,NA,0,6,2006,WD ,2,85,56
2609,80,RL,83.0,10184,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3.0,3.0,3.0,5.0,580.0,1.0,0.0,503.0,1083.0,GasA,3,Y,5,1146,0,0,1146,0.0,1.0,1,0,3,1,3,6,8,1,4,Attchd,1.0,1.0,294.0,3.0,3.0,2,345,75,0,0,0,0,0,0,NA,0,6,2006,WD ,2,43,43
2780,60,RL,65.0,14006,Pave,NA,3,Lvl,1,Inside,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,5,Y,5,936,840,0,1776,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2.0,2.0,474.0,3.0,3.0,2,144,96,0,0,0,0,0,0,NA,0,2,2006,WD ,2,4,4
694,50,RM,68.0,4080,Pave,Grvl,4,Lvl,1,Inside,3,OldTown,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,0.0,1.0,0.0,1.0,0.0,901.0,901.0,GasA,4,Y,5,861,517,0,1378,0.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,1.0,1.0,162.0,2.0,2.0,1,54,0,40,0,0,0,0,0,NA,0,6,2009,WD ,2,74,11
1654,60,RL,80.0,11584,Pave,NA,4,Lvl,1,Inside,3,NWAmes,1Fam,SLvl,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,96.0,3,3,CBlock,3.0,3.0,0.0,6.0,315.0,3.0,110.0,114.0,539.0,GasA,3,Y,5,1040,685,0,1725,0.0,0.0,2,1,3,1,3,6,8,1,3,Attchd,2.0,2.0,550.0,3.0,3.0,2,0,88,216,0,0,0,0,0,NA,0,11,2007,WD ,2,28,28
376,20,RL,80.0,10928,Pave,NA,4,Lvl,1,Inside,3,NWAmes,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,3,3,PConc,3.0,3.0,0.0,2.0,363.0,1.0,0.0,1064.0,1427.0,GasA,3,Y,5,1671,0,0,1671,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,2.0,2.0,484.0,3.0,3.0,2,252,55,0,0,0,0,0,0,NA,0,8,2009,WD ,2,31,23
1213,80,RL,85.0,9350,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,SLvl,5,8,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3.0,3.0,4.0,5.0,633.0,1.0,0.0,586.0,1219.0,GasA,4,Y,5,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,8,1,4,Attchd,2.0,2.0,502.0,3.0,3.0,2,0,92,0,96,0,0,0,3,NA,0,10,2008,WD ,2,43,9
2413,60,RL,65.0,10237,Pave,NA,4,Lvl,1,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,738.0,738.0,GasA,5,Y,5,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,3.0,2.0,440.0,3.0,3.0,2,0,32,0,0,0,0,0,0,NA,0,9,2006,New,1,0,0
2878,50,RM,75.0,9060,Pave,NA,4,Lvl,1,Inside,3,IDOTRR,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,967.0,967.0,GasA,4,Y,5,967,671,0,1638,0.0,0.0,2,0,4,1,4,6,8,0,0,Detchd,1.0,1.0,384.0,3.0,3.0,2,0,21,0,0,0,0,0,0,NA,0,4,2006,WD ,2,49,49
379,20,RL,80.0,11088,Pave,NA,4,Lvl,1,Inside,3,NWAmes,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3.0,3.0,0.0,5.0,832.0,1.0,0.0,308.0,1140.0,GasA,4,Y,5,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,3.0,2.0,479.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,5,2009,WD ,2,31,11
2448,60,RL,78.0,12011,Pave,NA,3,Lvl,1,CulDSac,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4.0,3.0,3.0,6.0,956.0,1.0,0.0,130.0,1086.0,GasA,5,Y,5,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2.0,2.0,592.0,3.0,3.0,2,208,75,0,0,374,0,0,0,NA,0,6,2006,WD ,2,8,8
528,20,FV,65.0,8125,Pave,NA,4,Lvl,1,Corner,3,Somerst,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1836.0,1836.0,GasA,5,Y,5,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,8,1,4,Attchd,3.0,2.0,517.0,3.0,3.0,2,0,175,0,0,0,0,0,0,NA,0,10,2009,New,2,1,0
867,60,RL,66.0,11050,Pave,NA,4,Lvl,1,Inside,3,CollgCr,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,5.0,3.0,2.0,6.0,904.0,1.0,0.0,536.0,1440.0,GasA,5,Y,5,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,8,2,5,Attchd,3.0,3.0,736.0,3.0,3.0,2,253,142,0,0,0,0,0,0,NA,0,5,2009,WD ,3,9,9
635,20,RL,80.0,9600,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3.0,3.0,0.0,3.0,620.0,2.0,620.0,0.0,1240.0,GasA,4,Y,5,1632,0,0,1632,1.0,0.0,2,0,3,1,3,6,7,1,4,Attchd,2.0,1.0,338.0,3.0,3.0,2,289,0,0,0,0,0,0,3,NA,0,4,2009,WD ,1,51,21
1683,120,RL,24.0,2304,Pave,NA,4,Lvl,1,Inside,3,NPkVill,Twnhs,1Story,7,7,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,6.0,632.0,1.0,6.0,423.0,1061.0,GasA,3,Y,5,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,319.0,3.0,3.0,2,108,32,0,0,0,0,0,0,NA,0,4,2007,WD ,2,29,29
2203,70,RL,53.0,6720,Pave,NA,4,Lvl,1,Inside,3,Crawfor,1Fam,2Story,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,585.0,585.0,GasA,3,N,5,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,8,1,4,Detchd,1.0,1.0,228.0,3.0,3.0,2,184,0,0,0,0,0,0,0,NA,0,4,2007,CWD,2,86,57
1948,45,RL,55.0,5500,Pave,NA,4,Lvl,1,Inside,3,OldTown,1Fam,1.5Unf,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,882.0,882.0,GasA,5,Y,5,882,0,0,882,0.0,0.0,1,0,1,1,3,4,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,3,NA,0,4,2007,WD ,2,51,51
278,50,RL,89.0,11792,Pave,NA,4,Lvl,1,Inside,3,Edwards,1Fam,1.5Fin,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,744.0,744.0,GasA,5,N,3,792,328,0,1120,0.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1.0,2.0,480.0,3.0,2.0,1,0,0,0,0,160,0,0,0,NA,0,6,2010,WD ,2,62,60
535,20,RL,63.0,7500,Pave,NA,4,Lvl,1,Inside,3,SawyerW,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,0.0,6.0,54.0,1.0,0.0,1087.0,1141.0,GasA,5,Y,5,1141,0,0,1141,1.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,2.0,2.0,484.0,3.0,3.0,2,182,0,0,0,0,0,0,0,NA,0,6,2009,WD ,2,3,3
2507,160,FV,30.0,3180,Pave,Pave,4,Lvl,1,Inside,3,Somerst,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,600.0,600.0,GasA,5,Y,5,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2.0,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0,0,NA,0,6,2006,WD ,2,1,1
232,20,RL,60.0,9600,Pave,NA,4,Lvl,1,Inside,3,Sawyer,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,442.0,1.0,0.0,625.0,1067.0,GasA,3,Y,5,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,6,0,0,Attchd,1.0,2.0,436.0,3.0,3.0,2,290,0,0,0,0,0,0,0,NA,0,2,2010,WD ,2,60,15
1928,20,RL,66.0,12155,Pave,NA,1,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,3,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,0.0,2.0,1237.0,1.0,0.0,420.0,1657.0,GasA,4,Y,5,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,8,1,3,Attchd,1.0,2.0,484.0,3.0,3.0,2,0,0,0,0,147,0,0,0,NA,0,3,2007,WD ,3,37,37
1826,20,RL,66.0,9945,Pave,NA,3,Lvl,1,Inside,3,Sawyer,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3.0,3.0,0.0,3.0,827.0,1.0,0.0,161.0,988.0,GasA,3,Y,5,988,0,0,988,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1.0,2.0,572.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,10,2007,WD ,2,46,46
406,160,RM,21.0,1680,Pave,NA,4,Lvl,1,Inside,3,BrDale,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3.0,3.0,0.0,3.0,110.0,2.0,294.0,79.0,483.0,GasA,3,Y,5,483,504,0,987,1.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,7,2009,WD ,2,37,37
1307,75,RM,87.0,18386,Pave,NA,4,Lvl,1,Inside,3,OldTown,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1470.0,1470.0,GasA,5,Y,5,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,8,1,5,Attchd,1.0,3.0,870.0,3.0,3.0,2,302,0,0,0,0,0,0,0,NA,0,5,2008,WD ,2,128,6
1916,60,RL,66.0,18450,Pave,NA,3,Lvl,1,Inside,3,NAmes,1Fam,2Story,6,5,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4.0,3.0,0.0,2.0,187.0,3.0,723.0,111.0,1021.0,GasA,3,Y,5,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,2,1,1,CarPort,1.0,2.0,596.0,3.0,3.0,2,0,265,0,0,0,0,0,0,NA,0,8,2007,WD ,2,42,28
1661,80,RL,64.0,8991,Pave,NA,3,Lvl,1,CulDSac,3,NWAmes,1Fam,SLvl,7,6,Gable,CompShg,Plywood,Plywood,Stone,130.0,3,3,CBlock,4.0,3.0,4.0,6.0,624.0,3.0,604.0,0.0,1228.0,GasA,3,Y,5,1324,0,0,1324,0.0,1.0,2,0,3,1,4,5,8,1,2,Attchd,3.0,2.0,585.0,3.0,3.0,2,407,36,0,0,0,0,0,0,NA,0,2,2007,WD ,3,31,31
1634,120,RL,38.0,4740,Pave,NA,3,Lvl,1,Inside,3,StoneBr,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,CBlock,4.0,3.0,4.0,6.0,248.0,1.0,0.0,918.0,1166.0,GasA,4,Y,5,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,8,0,0,Attchd,2.0,2.0,480.0,3.0,3.0,2,0,108,0,0,135,0,0,0,NA,0,10,2007,WD ,2,19,19
1819,20,RL,64.0,6285,Pave,NA,4,Lvl,1,Inside,3,Sawyer,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,0.0,2.0,138.0,3.0,351.0,405.0,894.0,GasA,3,Y,5,894,0,0,894,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1.0,1.0,308.0,3.0,3.0,2,192,0,0,0,0,0,0,0,NA,0,3,2007,WD ,2,30,30
2746,50,RL,50.0,7585,Pave,NA,4,Lvl,1,Inside,3,Edwards,1Fam,1.5Fin,5,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,2.0,2.0,1.0,0.0,1.0,0.0,810.0,810.0,GasA,2,Y,4,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,8,1,3,Detchd,1.0,1.0,280.0,3.0,3.0,1,0,0,0,0,0,0,0,0,NA,0,8,2006,WD ,1,58,56
1516,190,RL,55.0,5687,Pave,Grvl,4,Bnk,1,Inside,3,SWISU,2fmCon,2Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3.0,2.0,0.0,3.0,210.0,1.0,0.0,570.0,780.0,GasA,5,N,5,936,780,0,1716,1.0,0.0,2,0,6,1,2,9,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,0,0,184,0,0,0,0,0,0,NA,0,3,2008,WD ,2,96,8
1033,60,RL,81.0,14311,Pave,NA,3,Lvl,1,FR3,3,NWAmes,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4.0,3.0,0.0,6.0,1023.0,1.0,0.0,213.0,1236.0,GasA,5,Y,5,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,2.0,3.0,787.0,3.0,3.0,2,192,180,218,0,0,0,0,4,NA,0,6,2008,WD ,2,12,12
155,20,RL,60.0,7200,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,Y,5,827,0,0,827,0.0,0.0,1,0,2,1,3,5,5,1,1,Detchd,1.0,1.0,392.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,2,55,3
674,20,RL,66.0,17600,Pave,NA,3,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3.0,3.0,0.0,4.0,1270.0,1.0,0.0,208.0,1478.0,GasA,5,Y,4,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,8,2,4,Attchd,1.0,2.0,498.0,3.0,3.0,2,0,40,0,0,0,0,0,0,NA,0,12,2009,WD ,2,49,49
662,70,RL,60.0,7200,Pave,NA,4,Lvl,1,Corner,3,OldTown,1Fam,2Story,7,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,3.0,3.0,0.0,1.0,0.0,1.0,0.0,560.0,560.0,GasA,5,Y,5,930,760,0,1690,0.0,0.0,2,0,4,1,4,5,8,0,0,Detchd,1.0,2.0,624.0,3.0,3.0,2,0,0,112,0,0,0,0,0,NA,0,8,2009,WD ,1,99,1
